Algorithm,Solved,Solution,Fitness,Population,Iterations,Elapsed Time,Initial Solution,Standard Deviation,Initial Population,Tolerance,Maximum Iterations
Genetic Algorithms,False,[ 0.0495447 ],0.338232,8,400,0.0090426,[ 0.05 ],[ 0.5 ],20,1e-07,400,Natural Selection Rate,0.4,Probability of Mutation,0.35,Beta Distribution alpha,6,Strategy,Keep same individual
Genetic Algorithms,False,[ 0.0517929 ],18.0773,8,400,0.0063967,[ 0.05 ],[ 0.5 ],20,1e-07,400,Natural Selection Rate,0.4,Probability of Mutation,0.35,Beta Distribution alpha,6,Strategy,Keep same individual
Genetic Algorithms,False,[ 0.0488885 ],0.264608,8,400,0.0164982,[ 0.05 ],[ 0.5 ],20,1e-07,400,Natural Selection Rate,0.4,Probability of Mutation,0.35,Beta Distribution alpha,6,Strategy,Keep same individual
Genetic Algorithms,False,[ 0.0487758 ],0.495249,8,400,0.0075022,[ 0.05 ],[ 0.5 ],20,1e-07,400,Natural Selection Rate,0.4,Probability of Mutation,0.35,Beta Distribution alpha,6,Strategy,Keep same individual
Genetic Algorithms,False,[ 0.0495082 ],0.271298,8,400,0.0066204,[ 0.05 ],[ 0.5 ],20,1e-07,400,Natural Selection Rate,0.4,Probability of Mutation,0.35,Beta Distribution alpha,6,Strategy,Keep same individual
Genetic Algorithms,False,[ 0.0498287 ],1.10731,8,400,0.0060524,[ 0.05 ],[ 0.5 ],20,1e-07,400,Natural Selection Rate,0.4,Probability of Mutation,0.35,Beta Distribution alpha,6,Strategy,Keep same individual
Genetic Algorithms,False,[ 0.0490037 ],0.103167,8,400,0.0060832,[ 0.05 ],[ 0.5 ],20,1e-07,400,Natural Selection Rate,0.4,Probability of Mutation,0.35,Beta Distribution alpha,6,Strategy,Keep same individual
Genetic Algorithms,False,[ 0.0484431 ],1.59943,8,400,0.0067508,[ 0.05 ],[ 0.5 ],20,1e-07,400,Natural Selection Rate,0.4,Probability of Mutation,0.35,Beta Distribution alpha,6,Strategy,Keep same individual
Genetic Algorithms,False,[ 0.0494669 ],0.204466,8,400,0.0183277,[ 0.05 ],[ 0.5 ],20,1e-07,400,Natural Selection Rate,0.4,Probability of Mutation,0.35,Beta Distribution alpha,6,Strategy,Keep same individual
Genetic Algorithms,False,[ 0.0489155 ],0.220035,8,400,0.0091006,[ 0.05 ],[ 0.5 ],20,1e-07,400,Natural Selection Rate,0.4,Probability of Mutation,0.35,Beta Distribution alpha,6,Strategy,Keep same individual
Genetic Algorithms,False,[ 0.0493983 ],0.114257,8,400,0.006357,[ 0.05 ],[ 0.5 ],20,1e-07,400,Natural Selection Rate,0.4,Probability of Mutation,0.35,Beta Distribution alpha,6,Strategy,Keep same individual
Genetic Algorithms,False,[ 0.0480636 ],3.64131,8,400,0.007322,[ 0.05 ],[ 0.5 ],20,1e-07,400,Natural Selection Rate,0.4,Probability of Mutation,0.35,Beta Distribution alpha,6,Strategy,Keep same individual
Genetic Algorithms,False,[ 0.05621 ],123.14,8,400,0.0126313,[ 0.05 ],[ 0.5 ],20,1e-07,400,Natural Selection Rate,0.4,Probability of Mutation,0.35,Beta Distribution alpha,6,Strategy,Keep same individual
Genetic Algorithms,False,[ 0.0487565 ],0.541888,8,400,0.006323,[ 0.05 ],[ 0.5 ],20,1e-07,400,Natural Selection Rate,0.4,Probability of Mutation,0.35,Beta Distribution alpha,6,Strategy,Keep same individual
Genetic Algorithms,False,[ 0.0474074 ],9.18167,8,400,0.0066442,[ 0.05 ],[ 0.5 ],20,1e-07,400,Natural Selection Rate,0.4,Probability of Mutation,0.35,Beta Distribution alpha,6,Strategy,Keep same individual
Genetic Algorithms,False,[ 0.0493713 ],0.0859073,8,400,0.0070909,[ 0.05 ],[ 0.5 ],20,1e-07,400,Natural Selection Rate,0.4,Probability of Mutation,0.35,Beta Distribution alpha,6,Strategy,Keep same individual
Genetic Algorithms,False,[ 0.0516103 ],15.6685,8,400,0.0070222,[ 0.05 ],[ 0.5 ],20,1e-07,400,Natural Selection Rate,0.4,Probability of Mutation,0.35,Beta Distribution alpha,6,Strategy,Keep same individual
Genetic Algorithms,False,[ 0.0453764 ],43.256,8,400,0.0065481,[ 0.05 ],[ 0.5 ],20,1e-07,400,Natural Selection Rate,0.4,Probability of Mutation,0.35,Beta Distribution alpha,6,Strategy,Keep same individual
Genetic Algorithms,False,[ 0.0492069 ],0.000351017,8,400,0.0061487,[ 0.05 ],[ 0.5 ],20,1e-07,400,Natural Selection Rate,0.4,Probability of Mutation,0.35,Beta Distribution alpha,6,Strategy,Keep same individual
